pilot_index,image_id,class_name,true_label,true_class_id,corruption_type,severity,pearson_correlation,spearman_correlation,cosine_similarity,ssim,top20_iou,centroid_displacement,clean_object_mass,corrupted_object_mass,object_mass_change,object_mass_drop,clean_pointing_game,corrupted_pointing_game,pointing_game_preserved,clean_salient_object_iou,corrupted_salient_object_iou,salient_object_iou_change,clean_heatmap_path,corrupted_heatmap_path
477,6105,105.Whip_poor_Will,104,105,gaussian_noise,1,0.982349693775177,0.9544103830065737,0.9859330654144287,0.9340363030999204,0.8795767393950744,0.015206187204795742,0.7542477763553531,0.7216825568524247,-0.032565219502928455,0.032565219502928455,1,1,1,0.4304016620498615,0.3957652888838833,-0.03463637316597823,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6105.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_6105.png
477,6105,105.Whip_poor_Will,104,105,gaussian_noise,3,0.3924407362937927,0.3858931987451568,0.4887511432170868,0.5913627494260945,0.3010111485610578,0.14922891768333454,0.7542477763553531,0.8260649967006155,0.07181722034526239,-0.07181722034526239,1,1,1,0.4304016620498615,0.37814845704753963,-0.05225320500232189,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6105.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_6105.png
477,6105,105.Whip_poor_Will,104,105,gaussian_noise,5,0.2796078324317932,0.13082163584980724,0.3828411102294922,0.48748879474759366,0.18523767345733688,0.11918283750429444,0.7542477763553531,0.7787160454130544,0.024468269057701275,-0.024468269057701275,1,1,1,0.4304016620498615,0.3277977178978947,-0.10260394415196683,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6105.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_6105.png
477,6105,105.Whip_poor_Will,104,105,motion_blur,1,0.41586604714393616,0.4260299520444873,0.5252918601036072,0.5802568992830358,0.29873827240375284,0.10133621041751925,0.7542477763553531,0.8437870865101363,0.08953931015478322,-0.08953931015478322,1,1,1,0.4304016620498615,0.4546628323258407,0.024261170275979183,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6105.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_6105.png
353,6119,105.Whip_poor_Will,104,105,brightness,1,0.9990700483322144,0.9688863872311549,0.9992625713348389,0.992937330366957,0.9814412635735439,0.002188035580205128,0.7754152038132874,0.7751738001493675,-0.00024140366391989243,0.00024140366391989243,1,1,1,0.573283723644853,0.5649492017416545,-0.0083345219031985,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_6119.png
353,6119,105.Whip_poor_Will,104,105,brightness,3,0.9984919428825378,0.9725033569253342,0.9987775087356567,0.9870511445646163,0.9624560031286664,0.003870874196825459,0.7754152038132874,0.78671234254156,0.011297138728272538,-0.011297138728272538,1,1,1,0.573283723644853,0.5692766700625819,-0.004007053582271158,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_6119.png
353,6119,105.Whip_poor_Will,104,105,brightness,5,0.9988014698028564,0.959389876443373,0.9989744424819946,0.9645691377163064,0.9641843624620804,0.0037874799459908905,0.7754152038132874,0.7909533494384349,0.015538145625147437,-0.015538145625147437,1,1,1,0.573283723644853,0.5755826696865639,0.002298946041710881,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_6119.png
353,6119,105.Whip_poor_Will,104,105,gaussian_noise,1,0.9934542179107666,0.9354228152982376,0.9944592714309692,0.9308733104243492,0.8907309721175584,0.005033406381184221,0.7754152038132874,0.7791286994782122,0.0037134956649247375,-0.0037134956649247375,1,1,1,0.573283723644853,0.5136519969116305,-0.05963172673322248,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_6119.png
353,6119,105.Whip_poor_Will,104,105,gaussian_noise,3,0.9864162802696228,0.895215618011333,0.9886147379875183,0.872984592988797,0.8100820633059789,0.011932431332416837,0.7754152038132874,0.7732589969422885,-0.0021562068709989335,0.0021562068709989335,1,1,1,0.573283723644853,0.4935244823048688,-0.07975924133998424,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_6119.png
353,6119,105.Whip_poor_Will,104,105,gaussian_noise,5,0.9889010190963745,0.8722364283596893,0.9906985759735107,0.8793011731852828,0.8419748554648069,0.007985592875925618,0.7754152038132874,0.7883509876990225,0.01293578388573502,-0.01293578388573502,1,1,1,0.573283723644853,0.5128025254296738,-0.06048119821517928,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_6119.png
353,6119,105.Whip_poor_Will,104,105,motion_blur,1,0.9851194024085999,0.8967421176406764,0.988359808921814,0.9377907065051638,0.8623121172759325,0.013393630855278822,0.7754152038132874,0.7583706360581413,-0.01704456775514618,0.01704456775514618,1,1,1,0.573283723644853,0.5105771924908938,-0.06270653115395919,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_6119.png
353,6119,105.Whip_poor_Will,104,105,motion_blur,3,0.6929643750190735,0.8537236868714942,0.7630234360694885,0.747253395279972,0.6887094060238936,0.02047055913602631,0.7754152038132874,0.5894664779676759,-0.1859487258456115,0.1859487258456115,1,0,0,0.573283723644853,0.44828744123572867,-0.12499628240912436,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_6119.png
416,6158,106.Horned_Puffin,105,106,brightness,1,0.999867856502533,0.9834848777552536,0.99989253282547,0.9906267664813,0.9871299871299871,0.002203952602532881,0.7677912881756613,0.7697135598357356,0.001922271660074304,-0.001922271660074304,1,1,1,0.667413314219156,0.6602729949148006,-0.007140319304355325,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_6158.png
416,6158,106.Horned_Puffin,105,106,brightness,3,0.999544084072113,0.9742714448711036,0.9996142983436584,0.9779104082727962,0.9722904588778618,0.0022086683554718607,0.7677912881756613,0.776437961209914,0.008646673034252705,-0.008646673034252705,1,1,1,0.667413314219156,0.6695074908047008,0.0020941765855448935,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_6158.png
416,6158,106.Horned_Puffin,105,106,brightness,5,0.9990369081497192,0.9581806673876773,0.9991122484207153,0.9547886267215372,0.9591996095656418,0.004177759909280526,0.7677912881756613,0.7841096562315331,0.016318368055871724,-0.016318368055871724,1,1,1,0.667413314219156,0.6590888829455291,-0.008324431273626809,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_6158.png
416,6158,106.Horned_Puffin,105,106,gaussian_noise,1,0.9966186285018921,0.9847899876252336,0.9973030090332031,0.9847766435509548,0.9555728760717069,0.006624872720368543,0.7677912881756613,0.7693521589657711,0.001560870790109803,-0.001560870790109803,1,1,1,0.667413314219156,0.6702566864117753,0.00284337219261932,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_6158.png
416,6158,106.Horned_Puffin,105,106,gaussian_noise,3,0.9940366744995117,0.9765395648563828,0.9950759410858154,0.9501141716124343,0.8959100783980354,0.0105042302036831,0.7677912881756613,0.7877309948336699,0.019939706658008594,-0.019939706658008594,1,1,1,0.667413314219156,0.6395031274777553,-0.027910186741400667,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_6158.png
416,6158,106.Horned_Puffin,105,106,gaussian_noise,5,0.9908100962638855,0.9070467348820003,0.9918025135993958,0.9054919097639351,0.8757125502289506,0.0071462757459847025,0.7677912881756613,0.8083462537496506,0.0405549655739893,-0.0405549655739893,1,1,1,0.667413314219156,0.6301681850035038,-0.03724512921565215,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_6158.png
416,6158,106.Horned_Puffin,105,106,motion_blur,1,0.9957301616668701,0.9636214457123957,0.9966094493865967,0.9706487244650547,0.9213171245333589,0.008507208802565946,0.7677912881756613,0.7706272979196879,0.0028360097440265353,-0.0028360097440265353,1,1,1,0.667413314219156,0.6870637294896201,0.019650415270464183,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_6158.png
416,6158,106.Horned_Puffin,105,106,motion_blur,3,0.9895226955413818,0.9462195928623489,0.9916695356369019,0.9302625107063849,0.8839872348413741,0.014513916944130557,0.7677912881756613,0.7557434936034408,-0.012047794572220494,0.012047794572220494,1,1,1,0.667413314219156,0.6717570966582824,0.004343782439126476,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_6158.png
416,6158,106.Horned_Puffin,105,106,motion_blur,5,0.9571517705917358,0.9161797313001586,0.9660816192626953,0.866004031108028,0.7440264141106959,0.032386692838079024,0.7677912881756613,0.7361634054540088,-0.03162788272165251,0.03162788272165251,1,1,1,0.667413314219156,0.6193873999303864,-0.04802591428876957,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6158.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_6158.png
373,6161,106.Horned_Puffin,105,106,brightness,1,0.9998289346694946,0.9805206595499955,0.9998610019683838,0.998951695601694,0.9890991973045288,0.001682613756528602,0.5295207593963736,0.5343912113580696,0.0048704519616959985,-0.0048704519616959985,1,1,1,0.3818049254698639,0.38359831278390655,0.0017933873140426604,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_6161.png
373,6161,106.Horned_Puffin,105,106,brightness,3,0.998906672000885,0.9433914735963985,0.9991111159324646,0.9942046085292768,0.9699676121307292,0.004641698268337528,0.5295207593963736,0.5426313470068563,0.013110587610482782,-0.013110587610482782,1,1,1,0.3818049254698639,0.3862971391417425,0.004492213671878631,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_6161.png
373,6161,106.Horned_Puffin,105,106,brightness,5,0.9974818229675293,0.8573070646427626,0.9979311227798462,0.9840806231633871,0.9574800078018334,0.00662891762508228,0.5295207593963736,0.5386683234649041,0.009147564068530567,-0.009147564068530567,1,1,1,0.3818049254698639,0.38697349162465444,0.005168566154790555,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_6161.png
373,6161,106.Horned_Puffin,105,106,gaussian_noise,1,0.999182939529419,0.8878420566219308,0.9993025064468384,0.9832195777735439,0.974230353103177,0.002999561559455484,0.5295207593963736,0.5118340362106872,-0.017686723185686315,0.017686723185686315,1,1,1,0.3818049254698639,0.37956971853769006,-0.0022352069321738277,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_6161.png
373,6161,106.Horned_Puffin,105,106,gaussian_noise,3,0.9986076354980469,0.8892773210289885,0.9988422393798828,0.9683859405902567,0.982028241335045,0.0008780558643555015,0.5295207593963736,0.5226506575627836,-0.006870101833589937,0.006870101833589937,1,1,1,0.3818049254698639,0.37756420610563723,-0.004240719364226653,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_6161.png
373,6161,106.Horned_Puffin,105,106,motion_blur,1,0.9988346695899963,0.9534205036217803,0.999045193195343,0.9956584771093762,0.9674573613017056,0.00295340163898493,0.5295207593963736,0.528673057524411,-0.0008477018719625917,0.0008477018719625917,1,1,1,0.3818049254698639,0.37956971853769006,-0.0022352069321738277,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_6161.png
373,6161,106.Horned_Puffin,105,106,motion_blur,3,0.948928952217102,0.891068164868835,0.95806485414505,0.9242257670435186,0.7860829329062111,0.027153868029515804,0.5295207593963736,0.4408554373203147,-0.08866532207605887,0.08866532207605887,1,1,1,0.3818049254698639,0.2824812030075188,-0.09932372246234511,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_6161.png
373,6161,106.Horned_Puffin,105,106,motion_blur,5,0.9111697673797607,0.8315427824832711,0.9269804954528809,0.8606046769860026,0.6838926174496645,0.046323080811888434,0.5295207593963736,0.39315574272404974,-0.1363650166723238,0.1363650166723238,1,1,1,0.3818049254698639,0.263200770199215,-0.11860415527064888,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_6161.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_6161.png
